stimulus_row_id,triplet_id,vowel_class,category,primary_suffix,secondary_suffix,root_A,root_B,A_x,A_y,B_x,zipf_A,zipf_B,zipf_diff,BERTurk_all_split,BERTurk_shared_final_subtoken,model,model_name,layer,pooling,A_x_model_ntokens,A_y_model_ntokens,B_x_model_ntokens,all_three_words_split_model,sim_same_root,sim_same_suffix,delta
28,T028,ince,strong_deriv,WITHOUT,PLURAL,köpek,çiçek,köpeksiz,köpekler,çiçeksiz,4.98,4.92,0.06,False,True,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9950257992995207,0.9744278653269803,0.020597933972540394
29,T029,ince,strong_deriv,WITHOUT,PLURAL,gemi,ekmek,gemisiz,gemiler,ekmeksiz,4.91,4.81,0.1,False,False,XLM-R,xlm-roberta-base,12,first,2,2,3,True,0.9917430291721429,0.9803014777435816,0.011441551428561292
30,T030,ince,strong_deriv,WITHOUT,PLURAL,göz,deniz,gözsüz,gözler,denizsiz,5.47,5.39,0.08,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9962573306060899,0.9898156624841334,0.0064416681219564564
31,T001,kalın,inflectional,PLURAL,LOCATIVE,kitap,okul,kitaplar,kitapta,okullar,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9952278069073114,0.9860648261885459,0.009162980718765534
32,T002,kalın,inflectional,PLURAL,LOCATIVE,kalp,taş,kalplar,kalpta,taşlar,5.14,5.13,0.01,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9949534842242218,0.9902204879213587,0.004732996302863057
33,T003,kalın,inflectional,PLURAL,LOCATIVE,kapı,ayak,kapılar,kapıda,ayaklar,5.04,4.98,0.06,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9972122855086828,0.9804805575864035,0.016731727922279283
34,T004,kalın,inflectional,PLURAL,LOCATIVE,kafa,masa,kafalar,kafada,masalar,4.93,4.56,0.37,True,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9840964023342235,0.9837525753050338,0.00034382702918966945
35,T005,kalın,inflectional,PLURAL,LOCATIVE,okul,kalp,okullar,okulda,kalplar,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.991033371113326,0.9856253000333058,0.0054080710800201715
36,T006,kalın,inflectional,LOCATIVE,PLURAL,kitap,okul,kitapta,kitaplar,okulda,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9952278069073114,0.9818880368173794,0.013339770089932035
37,T007,kalın,inflectional,LOCATIVE,PLURAL,kalp,taş,kalpta,kalplar,taşta,5.14,5.13,0.01,True,True,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9949534842242218,0.9917378880835355,0.0032155961406863387
38,T008,kalın,inflectional,LOCATIVE,PLURAL,kapı,ayak,kapıda,kapılar,ayakta,5.04,4.98,0.06,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9972122855086828,0.9831576613907747,0.014054624117908143
39,T009,kalın,inflectional,LOCATIVE,PLURAL,kafa,masa,kafada,kafalar,masada,4.93,4.56,0.37,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9840964023342235,0.9965923396890467,-0.012495937354823239
40,T010,kalın,inflectional,LOCATIVE,PLURAL,okul,kalp,okulda,okullar,kalpta,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.991033371113326,0.9850862531132557,0.005947118000070306
41,T011,kalın,inflectional,ABLATIVE,PLURAL,kitap,okul,kitaptan,kitaplar,okuldan,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9946726524455504,0.9862011324107491,0.008471520034801228
42,T012,kalın,inflectional,ABLATIVE,PLURAL,kalp,taş,kalptan,kalplar,taştan,5.14,5.13,0.01,True,True,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9964422247734434,0.9907198350290929,0.0057223897443504645
43,T013,kalın,inflectional,ABLATIVE,PLURAL,kapı,ayak,kapıdan,kapılar,ayaktan,5.04,4.98,0.06,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9967130293930541,0.98358846450726,0.013124564885794054
44,T014,kalın,inflectional,ABLATIVE,PLURAL,kafa,masa,kafadan,kafalar,masadan,4.93,4.56,0.37,True,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9915489820330449,0.9943633665360094,-0.002814384502964562
45,T015,kalın,inflectional,ABLATIVE,PLURAL,okul,kalp,okuldan,okullar,kalptan,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9929473136747115,0.9871866536713237,0.0057606600033877076
46,T016,kalın,light_deriv,WITH,PLURAL,kitap,okul,kitaplı,kitaplar,okullu,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9968396418485845,0.9874425551803716,0.009397086668212928
47,T017,kalın,light_deriv,WITH,PLURAL,kalp,taş,kalplı,kalplar,taşlı,5.14,5.13,0.01,True,True,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9925028440924916,0.9914469878171449,0.001055856275346656
48,T018,kalın,light_deriv,WITH,PLURAL,kapı,ayak,kapılı,kapılar,ayaklı,5.04,4.98,0.06,False,True,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9973780243993287,0.9850522226642724,0.012325801735056263
49,T019,kalın,light_deriv,WITH,PLURAL,kafa,masa,kafalı,kafalar,masalı,4.93,4.56,0.37,True,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9880511244518253,0.996863990263187,-0.008812865811361648
50,T020,kalın,light_deriv,WITH,PLURAL,okul,kalp,okullu,okullar,kalplı,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.992416270956001,0.9850816671243855,0.007334603831615549
51,T021,kalın,light_deriv,NOMINAL,PLURAL,kitap,okul,kitaplık,kitaplar,okulluk,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9955103287242798,0.9834871357371056,0.012023192987174247
52,T022,kalın,light_deriv,NOMINAL,PLURAL,kalp,taş,kalplık,kalplar,taşlık,5.14,5.13,0.01,True,True,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9930002359260982,0.9893490373491944,0.003651198576903769
53,T023,kalın,light_deriv,NOMINAL,PLURAL,kapı,ayak,kapılık,kapılar,ayaklık,5.04,4.98,0.06,False,True,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.994997642461697,0.9904110384517069,0.004586604009990114
54,T024,kalın,light_deriv,NOMINAL,PLURAL,kafa,masa,kafalık,kafalar,masalık,4.93,4.56,0.37,True,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9894535347225786,0.998008576030881,-0.008555041308302425
55,T025,kalın,light_deriv,NOMINAL,PLURAL,okul,kalp,okulluk,okullar,kalplık,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9925868908493352,0.9869281987382188,0.005658692111116359
56,T026,kalın,strong_deriv,WITHOUT,PLURAL,kitap,okul,kitapsız,kitaplar,okulsuz,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9911465463877323,0.9803025414317493,0.010844004955982922
57,T027,kalın,strong_deriv,WITHOUT,PLURAL,kalp,taş,kalpsız,kalplar,taşsız,5.14,5.13,0.01,True,True,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9981224240512904,0.9908935557100361,0.0072288683412542465
58,T028,kalın,strong_deriv,WITHOUT,PLURAL,kapı,ayak,kapısız,kapılar,ayaksız,5.04,4.98,0.06,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9873997289615325,0.9872188401228569,0.0001808888386756191
59,T029,kalın,strong_deriv,WITHOUT,PLURAL,kafa,masa,kafasız,kafalar,masasız,4.93,4.56,0.37,True,True,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9850723337989477,0.9931183710591474,-0.008046037260199701
60,T030,kalın,strong_deriv,WITHOUT,PLURAL,okul,kalp,okulsuz,okullar,kalpsız,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,first,2,2,2,True,0.9919713421652339,0.9844125510571,0.007558791108133844
1,T001,ince,inflectional,PLURAL,LOCATIVE,ev,göz,evler,evde,gözler,5.57,5.47,0.1,False,False,XLM-R,xlm-roberta-base,12,last,2,1,2,False,0.9908526602530063,0.9971777653765164,-0.006325105123510033
2,T002,ince,inflectional,PLURAL,LOCATIVE,deniz,şehir,denizler,denizde,şehirler,5.39,5.34,0.05,False,False,XLM-R,xlm-roberta-base,12,last,2,2,1,False,0.9737820224923109,0.981079319086486,-0.007297296594175107
3,T003,ince,inflectional,PLURAL,LOCATIVE,köpek,çiçek,köpekler,köpekte,çiçekler,4.98,4.92,0.06,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9804582214880458,0.998118470997525,-0.017660249509479198
4,T004,ince,inflectional,PLURAL,LOCATIVE,gemi,ekmek,gemiler,gemide,ekmekler,4.91,4.81,0.1,False,False,XLM-R,xlm-roberta-base,12,last,2,2,3,True,0.9929374472679957,0.9947265335111246,-0.0017890862431289012
5,T005,ince,inflectional,PLURAL,LOCATIVE,göz,deniz,gözler,gözde,denizler,5.47,5.39,0.08,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9930112775156865,0.9857111601211865,0.007300117394499983
6,T006,ince,inflectional,LOCATIVE,PLURAL,ev,göz,evde,evler,gözde,5.57,5.47,0.1,False,False,XLM-R,xlm-roberta-base,12,last,1,2,2,False,0.9908526602530063,0.9911750810054899,-0.0003224207524835654
7,T007,ince,inflectional,LOCATIVE,PLURAL,deniz,şehir,denizde,denizler,şehirde,5.39,5.34,0.05,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9737820224923109,0.9769442122952633,-0.003162189802952353
8,T008,ince,inflectional,LOCATIVE,PLURAL,köpek,çiçek,köpekte,köpekler,çiçekte,4.98,4.92,0.06,False,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9804582214880458,0.995102636827852,-0.014644415339806205
9,T009,ince,inflectional,LOCATIVE,PLURAL,gemi,ekmek,gemide,gemiler,ekmekte,4.91,4.81,0.1,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9929374472679957,0.9861014081313157,0.006836039136679961
10,T010,ince,inflectional,LOCATIVE,PLURAL,göz,deniz,gözde,gözler,denizde,5.47,5.39,0.08,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9930112775156865,0.987021061038506,0.0059902164771805655
11,T011,ince,inflectional,ABLATIVE,PLURAL,ev,göz,evden,evler,gözden,5.57,5.47,0.1,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9918750738685947,0.9947654057431756,-0.002890331874580876
12,T012,ince,inflectional,ABLATIVE,PLURAL,deniz,şehir,denizden,denizler,şehirden,5.39,5.34,0.05,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9904973441735797,0.9970687101115353,-0.006571365937955598
13,T013,ince,inflectional,ABLATIVE,PLURAL,köpek,çiçek,köpekten,köpekler,çiçekten,4.98,4.92,0.06,False,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9894762657503566,0.9948845476142402,-0.005408281863883535
14,T014,ince,inflectional,ABLATIVE,PLURAL,gemi,ekmek,gemiden,gemiler,ekmekten,4.91,4.81,0.1,False,False,XLM-R,xlm-roberta-base,12,last,2,2,3,True,0.9910425243142404,0.9889620327537637,0.0020804915604767382
15,T015,ince,inflectional,ABLATIVE,PLURAL,göz,deniz,gözden,gözler,denizden,5.47,5.39,0.08,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.990670691653247,0.9935659986624269,-0.002895307009179948
16,T016,ince,light_deriv,WITH,PLURAL,ev,göz,evli,evler,gözlü,5.57,5.47,0.1,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9910116045112347,0.9903085614020841,0.0007030431091505918
17,T017,ince,light_deriv,WITH,PLURAL,deniz,şehir,denizli,denizler,şehirli,5.39,5.34,0.05,True,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9908897726727645,0.9987798863210001,-0.007890113648235664
18,T018,ince,light_deriv,WITH,PLURAL,köpek,çiçek,köpekli,köpekler,çiçekli,4.98,4.92,0.06,False,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9900445413311662,0.9956413295504005,-0.005596788219234372
19,T019,ince,light_deriv,WITH,PLURAL,gemi,ekmek,gemili,gemiler,ekmekli,4.91,4.81,0.1,False,True,XLM-R,xlm-roberta-base,12,last,2,2,3,True,0.991288628024859,0.9967888100406265,-0.0055001820157675185
20,T020,ince,light_deriv,WITH,PLURAL,göz,deniz,gözlü,gözler,denizli,5.47,5.39,0.08,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9899226929075841,0.991104487278897,-0.0011817943713129386
21,T021,ince,light_deriv,NOMINAL,PLURAL,ev,göz,evlik,evler,gözlük,5.57,5.47,0.1,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9875522980256165,0.9801883691851376,0.007363928840478873
22,T022,ince,light_deriv,NOMINAL,PLURAL,deniz,şehir,denizlik,denizler,şehirlik,5.39,5.34,0.05,True,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9945303123514301,0.9984016591992858,-0.003871346847855728
23,T023,ince,light_deriv,NOMINAL,PLURAL,köpek,çiçek,köpeklik,köpekler,çiçeklik,4.98,4.92,0.06,False,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9945707299401829,0.9926540320011499,0.0019166979390330408
24,T024,ince,light_deriv,NOMINAL,PLURAL,gemi,ekmek,gemilik,gemiler,ekmeklik,4.91,4.81,0.1,False,True,XLM-R,xlm-roberta-base,12,last,2,2,3,True,0.989161610201197,0.9946344373008202,-0.0054728270996232675
25,T025,ince,light_deriv,NOMINAL,PLURAL,göz,deniz,gözlük,gözler,denizlik,5.47,5.39,0.08,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9911995897067944,0.9759111816957169,0.015288408011077559
26,T026,ince,strong_deriv,WITHOUT,PLURAL,ev,göz,evsiz,evler,gözsüz,5.57,5.47,0.1,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9907140940261051,0.9880181339188918,0.002695960107213291
27,T027,ince,strong_deriv,WITHOUT,PLURAL,deniz,şehir,denizsiz,denizler,şehirsiz,5.39,5.34,0.05,True,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.991468312133331,0.9981594067708061,-0.006691094637475081
28,T028,ince,strong_deriv,WITHOUT,PLURAL,köpek,çiçek,köpeksiz,köpekler,çiçeksiz,4.98,4.92,0.06,False,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.991678233735517,0.9982723879354877,-0.00659415419997067
29,T029,ince,strong_deriv,WITHOUT,PLURAL,gemi,ekmek,gemisiz,gemiler,ekmeksiz,4.91,4.81,0.1,False,False,XLM-R,xlm-roberta-base,12,last,2,2,3,True,0.985183643193031,0.9962752459710109,-0.011091602777979936
30,T030,ince,strong_deriv,WITHOUT,PLURAL,göz,deniz,gözsüz,gözler,denizsiz,5.47,5.39,0.08,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.991845580409477,0.9778387469036965,0.01400683350578047
31,T001,kalın,inflectional,PLURAL,LOCATIVE,kitap,okul,kitaplar,kitapta,okullar,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9868442300789442,0.9913845369917457,-0.004540306912801495
32,T002,kalın,inflectional,PLURAL,LOCATIVE,kalp,taş,kalplar,kalpta,taşlar,5.14,5.13,0.01,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.990812339904071,0.9831704138391467,0.007641926064924309
33,T003,kalın,inflectional,PLURAL,LOCATIVE,kapı,ayak,kapılar,kapıda,ayaklar,5.04,4.98,0.06,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9935004743484804,0.9821142581474471,0.011386216201033306
34,T004,kalın,inflectional,PLURAL,LOCATIVE,kafa,masa,kafalar,kafada,masalar,4.93,4.56,0.37,True,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9833533599720206,0.9843509557954657,-0.0009975958234451632
35,T005,kalın,inflectional,PLURAL,LOCATIVE,okul,kalp,okullar,okulda,kalplar,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9868809174621141,0.992549845654089,-0.0056689281919748424
36,T006,kalın,inflectional,LOCATIVE,PLURAL,kitap,okul,kitapta,kitaplar,okulda,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9868442300789442,0.9892325809748699,-0.002388350895925706
37,T007,kalın,inflectional,LOCATIVE,PLURAL,kalp,taş,kalpta,kalplar,taşta,5.14,5.13,0.01,True,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.990812339904071,0.9967269809055829,-0.0059146410015118445
38,T008,kalın,inflectional,LOCATIVE,PLURAL,kapı,ayak,kapıda,kapılar,ayakta,5.04,4.98,0.06,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9935004743484804,0.9837878213676577,0.009712652980822689
39,T009,kalın,inflectional,LOCATIVE,PLURAL,kafa,masa,kafada,kafalar,masada,4.93,4.56,0.37,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9833533599720206,0.9974360590274718,-0.014082699055451231
40,T010,kalın,inflectional,LOCATIVE,PLURAL,okul,kalp,okulda,okullar,kalpta,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9868809174621141,0.9887200466599844,-0.0018391291978702151
41,T011,kalın,inflectional,ABLATIVE,PLURAL,kitap,okul,kitaptan,kitaplar,okuldan,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9896647789010715,0.9806278722747868,0.009036906626284757
42,T012,kalın,inflectional,ABLATIVE,PLURAL,kalp,taş,kalptan,kalplar,taştan,5.14,5.13,0.01,True,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.993920565737175,0.9856074033406947,0.008313162396480278
43,T013,kalın,inflectional,ABLATIVE,PLURAL,kapı,ayak,kapıdan,kapılar,ayaktan,5.04,4.98,0.06,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9872796658373045,0.9916141761638654,-0.0043345103265608476
44,T014,kalın,inflectional,ABLATIVE,PLURAL,kafa,masa,kafadan,kafalar,masadan,4.93,4.56,0.37,True,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9828030369478914,0.9916796767190189,-0.008876639771127515
45,T015,kalın,inflectional,ABLATIVE,PLURAL,okul,kalp,okuldan,okullar,kalptan,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.984996796277262,0.9901368541883849,-0.0051400579111229305
46,T016,kalın,light_deriv,WITH,PLURAL,kitap,okul,kitaplı,kitaplar,okullu,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9856405360282345,0.9758143666378539,0.009826169390380612
47,T017,kalın,light_deriv,WITH,PLURAL,kalp,taş,kalplı,kalplar,taşlı,5.14,5.13,0.01,True,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9829954236502447,0.9957226217532911,-0.012727198103046344
48,T018,kalın,light_deriv,WITH,PLURAL,kapı,ayak,kapılı,kapılar,ayaklı,5.04,4.98,0.06,False,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9872025762957614,0.996189796885422,-0.008987220589660616
49,T019,kalın,light_deriv,WITH,PLURAL,kafa,masa,kafalı,kafalar,masalı,4.93,4.56,0.37,True,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9822479981295492,0.9988620852960868,-0.01661408716653756
50,T020,kalın,light_deriv,WITH,PLURAL,okul,kalp,okullu,okullar,kalplı,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9798077280052242,0.9706073199997164,0.00920040800550781
51,T021,kalın,light_deriv,NOMINAL,PLURAL,kitap,okul,kitaplık,kitaplar,okulluk,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9911929903260117,0.9804399025887995,0.010753087737212175
52,T022,kalın,light_deriv,NOMINAL,PLURAL,kalp,taş,kalplık,kalplar,taşlık,5.14,5.13,0.01,True,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9833481034164572,0.9948361732938575,-0.011488069877400364
53,T023,kalın,light_deriv,NOMINAL,PLURAL,kapı,ayak,kapılık,kapılar,ayaklık,5.04,4.98,0.06,False,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9909224056927333,0.9985114701477842,-0.00758906445505092
54,T024,kalın,light_deriv,NOMINAL,PLURAL,kafa,masa,kafalık,kafalar,masalık,4.93,4.56,0.37,True,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9828099933038656,0.9986085437830733,-0.01579855047920764
55,T025,kalın,light_deriv,NOMINAL,PLURAL,okul,kalp,okulluk,okullar,kalplık,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9876400247711548,0.9822634853485682,0.005376539422586535
56,T026,kalın,strong_deriv,WITHOUT,PLURAL,kitap,okul,kitapsız,kitaplar,okulsuz,5.41,5.32,0.09,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9816624026607574,0.9830984096755593,-0.0014360070148018433
57,T027,kalın,strong_deriv,WITHOUT,PLURAL,kalp,taş,kalpsız,kalplar,taşsız,5.14,5.13,0.01,True,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9940310385803183,0.9954263369603301,-0.0013952983800118446
58,T028,kalın,strong_deriv,WITHOUT,PLURAL,kapı,ayak,kapısız,kapılar,ayaksız,5.04,4.98,0.06,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.986520852409047,0.9903444854731007,-0.0038236330640537552
59,T029,kalın,strong_deriv,WITHOUT,PLURAL,kafa,masa,kafasız,kafalar,masasız,4.93,4.56,0.37,True,True,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9785306349534315,0.9979073302332163,-0.019376695279784806
60,T030,kalın,strong_deriv,WITHOUT,PLURAL,okul,kalp,okulsuz,okullar,kalpsız,5.32,5.14,0.18,False,False,XLM-R,xlm-roberta-base,12,last,2,2,2,True,0.9793375931227624,0.9825703385933084,-0.0032327454705460834
1,T001,ince,inflectional,PLURAL,LOCATIVE,ev,göz,evler,evde,gözler,5.57,5.47,0.1,False,False,XLM-R,xlm-roberta-base,12,mean,2,1,2,False,0.9915409335713716,0.9969240643600377,-0.005383130788666035
2,T002,ince,inflectional,PLURAL,LOCATIVE,deniz,şehir,denizler,denizde,şehirler,5.39,5.34,0.05,False,False,XLM-R,xlm-roberta-base,12,mean,2,2,1,False,0.9883410329060217,0.9892568675568695,-0.0009158346508477688
3,T003,ince,inflectional,PLURAL,LOCATIVE,köpek,çiçek,köpekler,köpekte,çiçekler,4.98,4.92,0.06,False,False,XLM-R,xlm-roberta-base,12,mean,2,2,2,True,0.9917787002972303,0.9934427510446332,-0.0016640507474029453
4,T004,ince,inflectional,PLURAL,LOCATIVE,gemi,ekmek,gemiler,gemide,ekmekler,4.91,4.81,0.1,False,False,XLM-R,xlm-roberta-base,12,mean,2,2,3,True,0.9953808374935558,0.9936811729111099,0.001699664582445859
5,T005,ince,inflectional,PLURAL,LOCATIVE,göz,deniz,gözler,gözde,denizler,5.47,5.39,0.08,False,False,XLM-R,xlm-roberta-base,12,mean,2,2,2,True,0.9957924769289921,0.9904336182728032,0.005358858656188903
6,T006,ince,inflectional,LOCATIVE,PLURAL,ev,göz,evde,evler,gözde,5.57,5.47,0.1,False,False,XLM-R,xlm-roberta-base,12,mean,1,2,2,False,0.9915409335713716,0.99326332759361,-0.0017223940222383938
7,T007,ince,inflectional,LOCATIVE,PLURAL,deniz,şehir,denizde,denizler,şehirde,5.39,5.34,0.05,False,False,XLM-R,xlm-roberta-base,12,mean,2,2,2,True,0.9883410329060217,0.986550831220037,0.0017902016859847603
8,T008,ince,inflectional,LOCATIVE,PLURAL,köpek,çiçek,köpekte,köpekler,çiçekte,4.98,4.92,0.06,False,True,XLM-R,xlm-roberta-base,12,mean,2,2,2,True,0.9917787002972303,0.9955661383250481,-0.003787438027817891
9,T009,ince,inflectional,LOCATIVE,PLURAL,gemi,ekmek,gemide,gemiler,ekmekte,4.91,4.81,0.1,False,False,XLM-R,xlm-roberta-base,12,mean,2,2,2,True,0.9953808374935558,0.9940136945691103,0.001367142924445508
10,T010,ince,inflectional,LOCATIVE,PLURAL,göz,deniz,gözde,gözler,denizde,5.47,5.39,0.08,False,False,XLM-R,xlm-roberta-base,12,mean,2,2,2,True,0.9957924769289921,0.9939895758564539,0.001802901072538221
11,T011,ince,inflectional,ABLATIVE,PLURAL,ev,göz,evden,evler,gözden,5.57,5.47,0.1,False,False,XLM-R,xlm-roberta-base,12,mean,2,2,2,True,0.9938652646898566,0.9963852140807153,-0.0025199493908587556
12,T012,ince,inflectional,ABLATIVE,PLURAL,deniz,şehir,denizden,denizler,şehirden,5.39,5.34,0.05,False,False,XLM-R,xlm-roberta-base,12,mean,2,2,2,True,0.9963708069727631,0.9950119774545045,0.0013588295182586085
13,T013,ince,inflectional,ABLATIVE,PLURAL,köpek,çiçek,köpekten,köpekler,çiçekten,4.98,4.92,0.06,False,True,XLM-R,xlm-roberta-base,12,mean,2,2,2,True,0.9959641899234114,0.9942562805433125,0.0017079093800989043
14,T014,ince,inflectional,ABLATIVE,PLURAL,gemi,ekmek,gemiden,gemiler,ekmekten,4.91,4.81,0.1,False,False,XLM-R,xlm-roberta-base,12,mean,2,2,3,True,0.9948459524752844,0.9935791736715642,0.00126677880372017
