QID,W1,W2,Sim,model,layer,pooling,cosine_similarity,model_name,pair_total_subtoken_count,pair_max_subtoken_count,clean_pair,split_pair,word1_is_split,word2_is_split,both_words_split,pair_avg_subtoken_char_length,word1_avg_subtoken_char_length,word2_avg_subtoken_char_length,word1_subtoken_count_per_char,word2_subtoken_count_per_char
276,kan,kırmızı,1.833333333,XLM-R,1,max,0.3687907932726351,xlm-roberta-base,2,1,True,False,False,False,False,5.0,3.0,7.0,0.3333333333333333,0.1428571428571428
277,beyaz,papatya,1.333333333,XLM-R,1,max,0.5402615105285441,xlm-roberta-base,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
278,kıyı,ormanlık,0.5,XLM-R,1,max,0.39189918447520067,xlm-roberta-base,4,3,False,True,False,True,False,3.0,4.0,2.6666666666666665,0.25,0.375
279,orman,kabristan,0.666666667,XLM-R,1,max,0.7403603847454828,xlm-roberta-base,5,3,False,True,True,True,True,2.8,2.5,3.0,0.4,0.3333333333333333
280,üşengen,harika,0.25,XLM-R,1,max,0.22379751337196296,xlm-roberta-base,5,4,False,True,True,False,False,3.25,2.3333333333333335,6.0,0.5714285714285714,0.1666666666666666
281,normalleşiyor,ısınmış,0.166666667,XLM-R,1,max,0.6498338680372925,xlm-roberta-base,6,3,False,True,True,True,True,3.3333333333333335,4.333333333333333,2.3333333333333335,0.2307692307692307,0.4285714285714285
282,radyo,müzik,3.583333333,XLM-R,1,max,0.4326550080709428,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
283,suçlu,masum,0.0,XLM-R,1,max,0.6221842935334047,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
284,erkekçene,yüreklicesine,3.583333333,XLM-R,1,max,0.6842694030334351,xlm-roberta-base,6,3,False,True,True,True,True,3.6666666666666665,3.0,4.333333333333333,0.3333333333333333,0.2307692307692307
285,ısınmış,barıştırılırken,0.666666667,XLM-R,1,max,0.6804217138461603,xlm-roberta-base,7,4,False,True,True,True,True,3.142857142857143,2.3333333333333335,3.75,0.4285714285714285,0.2666666666666666
286,pratikleştirsin,kavramsallaştırsın,0.166666667,XLM-R,1,max,0.8175619919463186,xlm-roberta-base,10,5,False,True,True,True,True,3.3,3.0,3.6,0.3333333333333333,0.2777777777777778
287,televizyon,cenin,0.25,XLM-R,1,max,0.4673984476521902,xlm-roberta-base,3,2,False,True,False,True,False,5.0,10.0,2.5,0.1,0.4
288,pimpirikli,bıçak,0.166666667,XLM-R,1,max,0.7076794553354183,xlm-roberta-base,6,3,False,True,True,True,True,2.5,3.3333333333333335,1.6666666666666667,0.3,0.6
289,mezarlık,ormanlık,1.083333333,XLM-R,1,max,0.8188705459023193,xlm-roberta-base,6,3,False,True,True,True,True,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.375,0.375
290,mutluluk,harika,2.0,XLM-R,1,max,0.5414044021402759,xlm-roberta-base,2,1,True,False,False,False,False,7.0,8.0,6.0,0.125,0.1666666666666666
291,hastane,rahatsız,2.166666667,XLM-R,1,max,0.5323629673896855,xlm-roberta-base,2,1,True,False,False,False,False,7.5,7.0,8.0,0.1428571428571428,0.125
292,özgür,yardım,0.166666667,XLM-R,1,max,0.3894410536057502,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,2.5,6.0,0.4,0.1666666666666666
293,horultu,saray,0.25,XLM-R,1,max,0.6488251042769859,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.3333333333333335,2.5,0.4285714285714285,0.4
294,üretim,sanatçı,1.166666667,XLM-R,1,max,0.6384153513002173,xlm-roberta-base,2,1,True,False,False,False,False,6.5,6.0,7.0,0.1666666666666666,0.1428571428571428
295,peşinatsız,ekonomi,0.666666667,XLM-R,1,max,0.38826923223106635,xlm-roberta-base,5,4,False,True,True,False,False,3.4,2.5,7.0,0.4,0.1428571428571428
296,mutfak,ocak,1.666666667,XLM-R,1,max,0.39990604351248826,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,6.0,2.0,0.1666666666666666,0.5
297,böcek,kelebek,2.5,XLM-R,1,max,0.7803244751029028,xlm-roberta-base,4,2,False,True,True,True,True,3.0,2.5,3.5,0.4,0.2857142857142857
298,çenebazlığına,geçirgen,0.166666667,XLM-R,1,max,0.6229930893591412,xlm-roberta-base,6,4,False,True,True,True,True,3.5,3.25,4.0,0.3076923076923077,0.25
299,geçirgen,cam,1.166666667,XLM-R,1,max,0.4209021386530075,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,4.0,3.0,0.25,0.3333333333333333
300,beyaz,külot,1.416666667,XLM-R,1,max,0.4861149021624761,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
301,tımarhane,deli,2.333333333,XLM-R,1,max,0.6493854895549168,xlm-roberta-base,6,4,False,True,True,True,True,2.6,3.0,2.0,0.4444444444444444,0.5
302,muhalefetçiler,kemalci,2.090909091,XLM-R,1,max,0.5202727107731734,xlm-roberta-base,5,3,False,True,True,True,True,4.2,7.0,2.3333333333333335,0.1428571428571428,0.4285714285714285
303,savaştırılırken,cezalandırışı,0.666666667,XLM-R,1,max,0.7598435166382304,xlm-roberta-base,8,4,False,True,True,True,True,3.5,3.75,3.25,0.2666666666666666,0.3076923076923077
304,zaman,ikindi,1.833333333,XLM-R,1,max,0.6165077802937515,xlm-roberta-base,3,2,False,True,False,True,False,3.6666666666666665,5.0,3.0,0.2,0.3333333333333333
305,atatürkist,tecrübelenme,0.25,XLM-R,1,max,0.5492146424735697,xlm-roberta-base,5,3,False,True,True,True,True,4.4,3.3333333333333335,6.0,0.3,0.1666666666666666
306,lamba,geceleyin,1.333333333,XLM-R,1,max,0.531932733998881,xlm-roberta-base,3,2,False,True,False,True,False,4.666666666666667,5.0,4.5,0.2,0.2222222222222222
307,sabır,sabırsızlık,0.166666667,XLM-R,1,max,0.8090289607718533,xlm-roberta-base,3,2,False,True,False,True,False,5.333333333333333,5.0,5.5,0.2,0.1818181818181818
308,transparan,deneyimleme,0.166666667,XLM-R,1,max,0.5434472579636956,xlm-roberta-base,3,2,False,True,False,True,False,7.0,10.0,5.5,0.1,0.1818181818181818
309,haşarı,hayta,7.5,XLM-R,1,max,0.6240149240488165,xlm-roberta-base,5,3,False,True,True,True,True,2.2,2.0,2.5,0.5,0.4
310,yiyecek,horoz,0.833333333,XLM-R,1,max,0.3327031229222731,xlm-roberta-base,3,2,False,True,False,True,False,4.0,7.0,2.5,0.1428571428571428,0.4
311,yoğurt,inançlılık,0.25,XLM-R,1,max,0.4927265939814709,xlm-roberta-base,5,3,False,True,True,True,True,3.2,3.0,3.3333333333333335,0.3333333333333333,0.3
312,kıtlıklarda,bolluklarda,0.0,XLM-R,1,max,0.7248154796590074,xlm-roberta-base,8,5,False,True,True,True,True,3.142857142857143,2.75,3.6666666666666665,0.4545454545454545,0.2727272727272727
313,siyah,beyaz,0.0,XLM-R,1,max,0.7674113497123859,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
314,otomobil,tren,4.0,XLM-R,1,max,0.36095797956833753,xlm-roberta-base,2,1,True,False,False,False,False,6.0,8.0,4.0,0.125,0.25
315,mutluluk,sicim,0.25,XLM-R,1,max,0.37936145516714737,xlm-roberta-base,3,2,False,True,False,True,False,4.333333333333333,8.0,2.5,0.125,0.4
316,fırın,ocak,6.666666667,XLM-R,1,max,0.46624175631610953,xlm-roberta-base,3,2,False,True,False,True,False,3.0,5.0,2.0,0.2,0.5
317,ipek,kapüşon,0.833333333,XLM-R,1,max,0.6474370714800165,xlm-roberta-base,5,3,False,True,True,True,True,2.2,2.0,2.3333333333333335,0.5,0.4285714285714285
318,savunmaktaydılar,saldırmaktaydılar,1.0,XLM-R,1,max,0.7826527158097477,xlm-roberta-base,9,5,False,True,True,True,True,3.6666666666666665,4.0,3.4,0.25,0.2941176470588235
319,bitki,enginar,2.916666667,XLM-R,1,max,0.531377219769758,xlm-roberta-base,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
320,hukuk,nezle,0.25,XLM-R,1,max,0.3587625901500494,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
321,horultu,gürültü,5.166666667,XLM-R,1,max,0.7325626419420501,xlm-roberta-base,7,4,False,True,True,True,True,2.0,2.3333333333333335,1.75,0.4285714285714285,0.5714285714285714
322,süt,peynir,3.25,XLM-R,1,max,0.466812866390212,xlm-roberta-base,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
323,bağışlayışı,cezalandırışı,0.083333333,XLM-R,1,max,0.7637466060255207,xlm-roberta-base,7,4,False,True,True,True,True,3.4285714285714284,3.6666666666666665,3.25,0.2727272727272727,0.3076923076923077
324,su,çiçek,0.916666667,XLM-R,1,max,0.3108505742356652,xlm-roberta-base,2,1,True,False,False,False,False,3.5,2.0,5.0,0.5,0.2
325,taşıt,gemicik,2.666666667,XLM-R,1,max,0.7049743953263442,xlm-roberta-base,4,2,False,True,True,True,True,3.0,2.5,3.5,0.4,0.2857142857142857
326,yiyecek,meyve,2.833333333,XLM-R,1,max,0.6716653635191732,xlm-roberta-base,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
327,kuşku,şüphe,9.083333333,XLM-R,1,max,0.6020984146541648,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
328,çocuk,anne,2.166666667,XLM-R,1,max,0.4296226904101663,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
329,iyiliyorsun,kötülüyorsun,0.0,XLM-R,1,max,0.8252155879788275,xlm-roberta-base,6,3,False,True,True,True,True,3.8333333333333335,3.6666666666666665,4.0,0.2727272727272727,0.25
330,şeffaf,saydam,8.5,XLM-R,1,max,0.676124520724883,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.0,3.0,0.5,0.3333333333333333
331,teizm,çerçeve,0.25,XLM-R,1,max,0.5872682972136503,xlm-roberta-base,3,2,False,True,True,False,False,4.0,2.5,7.0,0.4,0.1428571428571428
332,anormalleşiyor,kapüşon,0.181818182,XLM-R,1,max,0.7107352095969102,xlm-roberta-base,7,4,False,True,True,True,True,3.0,3.5,2.3333333333333335,0.2857142857142857,0.4285714285714285
333,sevgili,mutluluk,2.0,XLM-R,1,max,0.5456969541052175,xlm-roberta-base,2,1,True,False,False,False,False,7.5,7.0,8.0,0.1428571428571428,0.125
334,delilim,televizyon,0.166666667,XLM-R,1,max,0.4035692370268137,xlm-roberta-base,4,3,False,True,True,False,False,4.25,2.3333333333333335,10.0,0.4285714285714285,0.1
335,sofra,bıçak,1.416666667,XLM-R,1,max,0.617630537143454,xlm-roberta-base,5,3,False,True,True,True,True,2.0,2.5,1.6666666666666667,0.4,0.6
336,ipek,gömlek,1.75,XLM-R,1,max,0.6520797219610917,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.0,3.0,0.5,0.3333333333333333
337,sanatçı,heykel,1.5,XLM-R,1,max,0.4229687733698988,xlm-roberta-base,3,2,False,True,False,True,False,4.333333333333333,7.0,3.0,0.1428571428571428,0.3333333333333333
338,medya,yağcılık,0.75,XLM-R,1,max,0.4620101440745329,xlm-roberta-base,3,2,False,True,False,True,False,4.333333333333333,5.0,4.0,0.2,0.25
339,din,ibadet,3.5,XLM-R,1,max,0.5786509018841992,xlm-roberta-base,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
340,tutsak,yakın,0.166666667,XLM-R,1,max,0.6483600717929593,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,3.0,5.0,0.3333333333333333,0.2
341,zarar,para,0.666666667,XLM-R,1,max,0.6227319071172305,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
342,ateistlik,sekülerizmciler,1.75,XLM-R,1,max,0.722379784826951,xlm-roberta-base,8,5,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
343,sabahlardaki,kahvaltı,1.25,XLM-R,1,max,0.29298756215097566,xlm-roberta-base,4,3,False,True,True,False,False,5.0,4.0,8.0,0.25,0.125
344,kadın,anne,3.583333333,XLM-R,1,max,0.48412133284318015,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
345,sabır,mühendis,0.333333333,XLM-R,1,max,0.5322371194948805,xlm-roberta-base,2,1,True,False,False,False,False,6.5,5.0,8.0,0.2,0.125
346,yakın,sıkı,4.083333333,XLM-R,1,max,0.6582662558220882,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
347,saray,kral,2.666666667,XLM-R,1,max,0.714761427175931,xlm-roberta-base,4,2,False,True,True,True,True,2.25,2.5,2.0,0.4,0.5
348,damar,mezar,0.25,XLM-R,1,max,0.7518279317511252,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
349,kuyumcu,mücevher,2.5,XLM-R,1,max,0.73102979375607,xlm-roberta-base,6,3,False,True,True,True,True,2.5,2.3333333333333335,2.6666666666666665,0.4285714285714285,0.375
350,müzik,ses,4.333333333,XLM-R,1,max,0.5948946829338839,xlm-roberta-base,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
351,alet,terazi,2.0,XLM-R,1,max,0.63557086445414,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.0,3.0,0.5,0.3333333333333333
352,kesintili,manavınkiler,0.166666667,XLM-R,1,max,0.5441848521648859,xlm-roberta-base,7,5,False,True,True,True,True,3.0,4.5,2.4,0.2222222222222222,0.4166666666666667
353,cansız,ahşap,0.833333333,XLM-R,1,max,0.6600605716742899,xlm-roberta-base,5,3,False,True,True,True,True,2.2,3.0,1.6666666666666667,0.3333333333333333,0.6
354,otobüs,sefer,1.583333333,XLM-R,1,max,0.4720242788956931,xlm-roberta-base,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
355,kahvaltı,adalet,0.25,XLM-R,1,max,0.28378158010315757,xlm-roberta-base,3,2,False,True,False,True,False,4.666666666666667,8.0,3.0,0.125,0.3333333333333333
356,cam,büyücü,0.25,XLM-R,1,max,0.4725089607166968,xlm-roberta-base,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
357,anarşist,somurtma,0.166666667,XLM-R,1,max,0.7652553293583859,xlm-roberta-base,6,3,False,True,True,True,True,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.375,0.375
358,kıtlıklarda,tüketim,0.833333333,XLM-R,1,max,0.5706658392508352,xlm-roberta-base,7,5,False,True,True,True,True,3.0,2.75,3.5,0.4545454545454545,0.2857142857142857
359,kitaphane,kitap,2.75,XLM-R,1,max,0.7524269153722053,xlm-roberta-base,3,2,False,True,True,False,False,4.666666666666667,4.5,5.0,0.2222222222222222,0.2
360,kuşku,sabırsızlık,0.416666667,XLM-R,1,max,0.6344620101497285,xlm-roberta-base,4,2,False,True,True,True,True,4.0,2.5,5.5,0.4,0.1818181818181818
361,çiçek,papatya,3.333333333,XLM-R,1,max,0.34460779302315925,xlm-roberta-base,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
362,manken,kelebek,0.25,XLM-R,1,max,0.5664356888755194,xlm-roberta-base,4,2,False,True,True,True,True,3.25,3.0,3.5,0.3333333333333333,0.2857142857142857
363,ıslak,yağmur,1.833333333,XLM-R,1,max,0.339917334534376,xlm-roberta-base,5,4,False,True,True,False,False,2.75,1.6666666666666667,6.0,0.8,0.1666666666666666
364,mühendis,üretim,1.166666667,XLM-R,1,max,0.6600110537157382,xlm-roberta-base,2,1,True,False,False,False,False,7.0,8.0,6.0,0.125,0.1666666666666666
365,süreli,ebediyeten,0.833333333,XLM-R,1,max,0.6397638325507439,xlm-roberta-base,6,4,False,True,True,True,True,2.6666666666666665,3.0,2.5,0.3333333333333333,0.4
366,cisim,cihaz,1.916666667,XLM-R,1,max,0.3826884231789016,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
367,korumaktaydılar,öldürülüşündeki,0.166666667,XLM-R,1,max,0.7233700167542364,xlm-roberta-base,8,4,False,True,True,True,True,3.75,3.75,3.75,0.2666666666666666,0.2666666666666666
368,aile,somut,0.166666667,XLM-R,1,max,0.4101517578597045,xlm-roberta-base,3,2,False,True,False,True,False,3.0,4.0,2.5,0.25,0.4
369,ses,horultu,3.5,XLM-R,1,max,0.47994445127481133,xlm-roberta-base,4,3,False,True,False,True,False,2.5,3.0,2.3333333333333335,0.3333333333333333,0.4285714285714285
370,sesteş,evetçiler,0.166666667,XLM-R,1,max,0.6091523141320155,xlm-roberta-base,5,3,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
371,kemalci,kemalizmcilerden,5.25,XLM-R,1,max,0.8002757252950541,xlm-roberta-base,8,5,False,True,True,True,True,2.875,2.3333333333333335,3.2,0.4285714285714285,0.3125
372,şiddetli,yorgunluk,0.333333333,XLM-R,1,max,0.6130413121087762,xlm-roberta-base,5,3,False,True,True,True,True,3.4,4.0,3.0,0.25,0.3333333333333333
373,papatya,gülüş,0.333333333,XLM-R,1,max,0.6175406771278665,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.5,2.5,0.2857142857142857,0.4
374,ocak,kabristan,0.25,XLM-R,1,max,0.728318697418647,xlm-roberta-base,5,3,False,True,True,True,True,2.6,2.0,3.0,0.5,0.3333333333333333
375,tecrübelenme,alışkın,2.833333333,XLM-R,1,max,0.5507320793128053,xlm-roberta-base,5,3,False,True,True,True,True,3.8,6.0,2.3333333333333335,0.1666666666666666,0.4285714285714285
376,haşarı,pimpirikli,0.25,XLM-R,1,max,0.7116721447285244,xlm-roberta-base,6,3,False,True,True,True,True,2.6666666666666665,2.0,3.3333333333333335,0.5,0.3
377,transparan,yoğurt,0.166666667,XLM-R,1,max,0.3708357862175369,xlm-roberta-base,3,2,False,True,False,True,False,5.333333333333333,10.0,3.0,0.1,0.3333333333333333
378,oruç,taksi,0.25,XLM-R,1,max,0.4058193965136554,xlm-roberta-base,3,2,False,True,True,False,False,3.0,2.0,5.0,0.5,0.2
379,kuyumcu,terazi,0.583333333,XLM-R,1,max,0.6551852600022827,xlm-roberta-base,5,3,False,True,True,True,True,2.6,2.3333333333333335,3.0,0.4285714285714285,0.3333333333333333
380,oğlan,delikanlı,4.666666667,XLM-R,1,max,0.37673719383131454,xlm-roberta-base,4,3,False,True,False,True,False,3.5,5.0,3.0,0.2,0.3333333333333333
381,mezarlık,tavuk,0.25,XLM-R,1,max,0.6987413563868721,xlm-roberta-base,6,3,False,True,True,True,True,2.6,2.6666666666666665,2.5,0.375,0.6
382,hamile,dükkan,0.25,XLM-R,1,max,0.6549779079639402,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
383,primatçaları,zeki,0.166666667,XLM-R,1,max,0.5764915695588828,xlm-roberta-base,6,4,False,True,True,True,True,2.6666666666666665,3.0,2.0,0.3333333333333333,0.5
384,hastane,tıp,2.5,XLM-R,1,max,0.40798907657061667,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,7.0,1.5,0.1428571428571428,0.6666666666666666
385,terazi,tıp,0.25,XLM-R,1,max,0.6156539702920255,xlm-roberta-base,4,2,False,True,True,True,True,2.25,3.0,1.5,0.3333333333333333,0.6666666666666666
386,avare,uyumlu,0.166666667,XLM-R,1,max,0.5257304972572975,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,2.5,6.0,0.4,0.1666666666666666
387,sabırsızlık,gözlükçü,0.25,XLM-R,1,max,0.54930135967132,xlm-roberta-base,5,3,False,True,True,True,True,3.8,5.5,2.6666666666666665,0.1818181818181818,0.375
388,kum,kadeh,0.416666667,XLM-R,1,max,0.6930437258216329,xlm-roberta-base,3,2,False,True,False,True,False,2.6666666666666665,3.0,2.5,0.3333333333333333,0.4
389,cinayetindeki,öldürülüşündeki,6.5,XLM-R,1,max,0.555556942627437,xlm-roberta-base,6,4,False,True,True,True,True,4.666666666666667,6.5,3.75,0.1538461538461538,0.2666666666666666
390,primatçaları,maymungilleri,6.333333333,XLM-R,1,max,0.7499216060508402,xlm-roberta-base,8,4,False,True,True,True,True,3.125,3.0,3.25,0.3333333333333333,0.3076923076923077
391,sihirbaz,öncülük,0.25,XLM-R,1,max,0.688229668539758,xlm-roberta-base,5,3,False,True,True,True,True,3.0,2.6666666666666665,3.5,0.375,0.2857142857142857
392,kuş,tavuk,2.833333333,XLM-R,1,max,0.5591374313666361,xlm-roberta-base,4,3,False,True,False,True,False,2.6666666666666665,3.0,2.5,0.3333333333333333,0.6
393,giysi,ceket,3.0,XLM-R,1,max,0.6035641345140055,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
394,pamuk,üretim,1.083333333,XLM-R,1,max,0.41308777165209776,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,2.5,6.0,0.4,0.1666666666666666
395,noksan,eksik,9.333333333,XLM-R,1,max,0.49850452880636476,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,3.0,5.0,0.3333333333333333,0.2
396,taşıt,otobüs,3.666666667,XLM-R,1,max,0.26711349249624816,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,2.5,6.0,0.4,0.1666666666666666
397,eşya,radyo,2.083333333,XLM-R,1,max,0.3669902272697767,xlm-roberta-base,3,2,False,True,False,True,False,3.0,4.0,2.5,0.25,0.4
398,satmışlardır,almışlardır,0.083333333,XLM-R,1,max,0.7601098300320264,xlm-roberta-base,5,3,False,True,True,True,True,4.6,4.0,5.5,0.25,0.1818181818181818
399,cihaz,televizyon,2.5,XLM-R,1,max,0.5972448832802513,xlm-roberta-base,2,1,True,False,False,False,False,7.5,5.0,10.0,0.2,0.1
400,suskunluğuna,brüt,0.166666667,XLM-R,1,max,0.5817253213705523,xlm-roberta-base,6,4,False,True,True,True,True,2.6666666666666665,3.0,2.0,0.3333333333333333,0.5
401,suskunluğuna,konuşkanlığına,0.0,XLM-R,1,max,0.7442907364194108,xlm-roberta-base,7,4,False,True,True,True,True,3.7142857142857144,3.0,4.666666666666667,0.3333333333333333,0.2142857142857142
402,geceleyin,erkekçene,0.166666667,XLM-R,1,max,0.6162156099494401,xlm-roberta-base,5,3,False,True,True,True,True,3.6,4.5,3.0,0.2222222222222222,0.3333333333333333
403,medya,kral,0.25,XLM-R,1,max,0.4461420149541837,xlm-roberta-base,3,2,False,True,False,True,False,3.0,5.0,2.0,0.2,0.5
404,iyiliyorsun,pratikleştirsin,1.0,XLM-R,1,max,0.6973046019934518,xlm-roberta-base,8,5,False,True,True,True,True,3.25,3.6666666666666665,3.0,0.2727272727272727,0.3333333333333333
405,şüphe,mutluluk,0.25,XLM-R,1,max,0.5288061367848261,xlm-roberta-base,2,1,True,False,False,False,False,6.5,5.0,8.0,0.2,0.125
406,memur,polis,3.583333333,XLM-R,1,max,0.6675068523128018,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
407,meslek,kuyumcu,2.166666667,XLM-R,1,max,0.29438083656543834,xlm-roberta-base,4,3,False,True,False,True,False,3.25,6.0,2.3333333333333335,0.1666666666666666,0.4285714285714285
408,fırın,öncülük,0.25,XLM-R,1,max,0.497804688355459,xlm-roberta-base,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
409,eski,yaşlıymışçasına,1.833333333,XLM-R,1,max,0.2416665472072641,xlm-roberta-base,6,5,False,True,False,True,False,3.1666666666666665,4.0,3.0,0.25,0.3333333333333333
410,masum,dostçasına,0.75,XLM-R,1,max,0.589240387925423,xlm-roberta-base,5,3,False,True,True,True,True,3.0,2.5,3.3333333333333335,0.4,0.3
411,lokanta,dükkan,2.25,XLM-R,1,max,0.7014086035290333,xlm-roberta-base,4,2,False,True,True,True,True,3.25,3.5,3.0,0.2857142857142857,0.3333333333333333
412,ebleh,akıllı,0.0,XLM-R,1,max,0.36806201223414425,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,2.5,6.0,0.4,0.1666666666666666
