QID,W1,W2,Sim,input_condition,model,layer,pooling,cosine_similarity,word1_context_sentence_count,word2_context_sentence_count,model_name,pair_total_subtoken_count,pair_max_subtoken_count,clean_pair,split_pair,word1_is_split,word2_is_split,both_words_split,pair_avg_subtoken_char_length,word1_avg_subtoken_char_length,word2_avg_subtoken_char_length,word1_subtoken_count_per_char,word2_subtoken_count_per_char
244,akıllı,deli,0.083333333,contextual,XLM-R,7,first,0.7695676721423953,7,8,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,6.0,2.0,0.1666666666666666,0.5
245,din,dua,2.916666667,contextual,XLM-R,7,first,0.8400668853803682,8,14,xlm-roberta-base,2,1,True,False,False,False,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
246,saydam,süreli,0.25,contextual,XLM-R,7,first,0.783147331668989,9,6,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
247,yağcılık,heykel,0.25,contextual,XLM-R,7,first,0.8012314010391538,12,15,xlm-roberta-base,4,2,False,True,True,True,True,3.5,4.0,3.0,0.25,0.3333333333333333
248,maymungilleri,muz,1.666666667,contextual,XLM-R,7,first,0.8553681682119094,13,7,xlm-roberta-base,5,4,False,True,True,False,False,3.2,3.25,3.0,0.3076923076923077,0.3333333333333333
249,oksijen,hayat,2.25,contextual,XLM-R,7,first,0.7883327960860257,15,7,xlm-roberta-base,4,3,False,True,True,False,False,4.0,3.5,5.0,0.4285714285714285,0.2
250,hastane,çare,2.5,contextual,XLM-R,7,first,0.7710370726645231,7,12,xlm-roberta-base,3,2,False,True,False,True,False,3.6666666666666665,7.0,2.0,0.1428571428571428,0.5
251,içki,boza,1.363636364,contextual,XLM-R,7,first,0.783738564428321,12,9,xlm-roberta-base,3,2,False,True,False,True,False,2.6666666666666665,4.0,2.0,0.25,0.5
252,tahta,ahşap,6.5,contextual,XLM-R,7,first,0.8311863860852569,7,14,xlm-roberta-base,5,3,False,True,True,True,True,2.0,2.5,1.6666666666666667,0.4,0.6
253,kral,yağcılık,0.833333333,contextual,XLM-R,7,first,0.8230873745577335,6,12,xlm-roberta-base,4,2,False,True,True,True,True,3.0,2.0,4.0,0.5,0.25
254,teizm,inançlılık,5.25,contextual,XLM-R,7,first,0.7694762476921977,13,11,xlm-roberta-base,5,3,False,True,True,True,True,3.0,2.5,3.3333333333333335,0.4,0.3
255,kordon,sicim,3.5,contextual,XLM-R,7,first,0.8078036881068694,14,14,xlm-roberta-base,4,2,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.4
256,fani,adalet,0.25,contextual,XLM-R,7,first,0.8000623535006867,8,12,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.0,3.0,0.5,0.3333333333333333
257,ikindi,oğlan,0.166666667,contextual,XLM-R,7,first,0.7919053701558554,7,2,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,3.0,5.0,0.3333333333333333,0.2
258,deneyimleme,tecrübelenme,8.416666667,contextual,XLM-R,7,first,0.9353740574588153,15,14,xlm-roberta-base,4,2,False,True,True,True,True,5.75,5.5,6.0,0.1818181818181818,0.1666666666666666
259,satmışlardır,lokanta,0.166666667,contextual,XLM-R,7,first,0.8118020326750105,15,9,xlm-roberta-base,5,3,False,True,True,True,True,3.8,4.0,3.5,0.25,0.2857142857142857
260,kırmızı,namaz,0.166666667,contextual,XLM-R,7,first,0.729958747542501,12,2,xlm-roberta-base,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
261,mezarhane,kabristan,8.5,contextual,XLM-R,7,first,0.8962141695001142,8,9,xlm-roberta-base,6,3,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
262,ekonomi,para,3.5,contextual,XLM-R,7,first,0.8745218730282353,8,2,xlm-roberta-base,2,1,True,False,False,False,False,5.5,7.0,4.0,0.1428571428571428,0.25
263,dua,namaz,4.166666667,contextual,XLM-R,7,first,0.8035392694201267,14,2,xlm-roberta-base,2,1,True,False,False,False,False,4.0,3.0,5.0,0.3333333333333333,0.2
264,arkadaşımsı,kitaphane,0.333333333,contextual,XLM-R,7,first,0.8056320962944998,15,8,xlm-roberta-base,5,3,False,True,True,True,True,4.0,3.6666666666666665,4.5,0.2727272727272727,0.2222222222222222
265,enerjik,yorgun,0.083333333,contextual,XLM-R,7,first,0.8561586608648495,7,3,xlm-roberta-base,4,2,False,True,True,True,True,3.25,3.5,3.0,0.2857142857142857,0.3333333333333333
266,kağıt,gazete,2.0,contextual,XLM-R,7,first,0.8388492371508962,15,8,xlm-roberta-base,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
267,cihaz,radyo,2.5,contextual,XLM-R,7,first,0.8291187371050567,7,6,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
268,kral,affedişi,0.166666667,contextual,XLM-R,7,first,0.8243847633081073,6,11,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.0,2.6666666666666665,0.5,0.375
269,yeni,gençmişçesine,1.25,contextual,XLM-R,7,first,0.8447704801623319,8,15,xlm-roberta-base,5,4,False,True,False,True,False,3.4,4.0,3.25,0.25,0.3076923076923077
270,öğrenci,hayta,0.833333333,contextual,XLM-R,7,first,0.7588904795140953,15,10,xlm-roberta-base,3,2,False,True,False,True,False,4.0,7.0,2.5,0.1428571428571428,0.4
271,araba,petrol,1.416666667,contextual,XLM-R,7,first,,14,0,xlm-roberta-base,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
272,şiddetli,sarsıcı,6.25,contextual,XLM-R,7,first,0.7917571122780355,7,13,xlm-roberta-base,5,3,False,True,True,True,True,3.0,4.0,2.3333333333333335,0.25,0.4285714285714285
273,su,deniz,3.666666667,contextual,XLM-R,7,first,0.8588109081241582,13,9,xlm-roberta-base,2,1,True,False,False,False,False,3.5,2.0,5.0,0.5,0.2
274,başlamadılarsa,başladılarsa,0.0,contextual,XLM-R,7,first,0.9332360689322441,15,15,xlm-roberta-base,6,3,False,True,True,True,True,4.333333333333333,4.666666666666667,4.0,0.2142857142857142,0.25
275,normalleşiyor,anormalleşiyor,0.0,contextual,XLM-R,7,first,0.8323835792624478,15,15,xlm-roberta-base,7,4,False,True,True,True,True,3.857142857142857,4.333333333333333,3.5,0.2307692307692307,0.2857142857142857
276,kan,kırmızı,1.833333333,contextual,XLM-R,7,first,0.7517270357332566,12,12,xlm-roberta-base,2,1,True,False,False,False,False,5.0,3.0,7.0,0.3333333333333333,0.1428571428571428
277,beyaz,papatya,1.333333333,contextual,XLM-R,7,first,0.8288304844043958,2,1,xlm-roberta-base,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
278,kıyı,ormanlık,0.5,contextual,XLM-R,7,first,0.7537795382162175,9,2,xlm-roberta-base,4,3,False,True,False,True,False,3.0,4.0,2.6666666666666665,0.25,0.375
279,orman,kabristan,0.666666667,contextual,XLM-R,7,first,0.804825569090313,1,9,xlm-roberta-base,5,3,False,True,True,True,True,2.8,2.5,3.0,0.4,0.3333333333333333
280,üşengen,harika,0.25,contextual,XLM-R,7,first,0.7725517974191187,7,8,xlm-roberta-base,5,4,False,True,True,False,False,3.25,2.3333333333333335,6.0,0.5714285714285714,0.1666666666666666
281,normalleşiyor,ısınmış,0.166666667,contextual,XLM-R,7,first,0.7519440951457068,15,10,xlm-roberta-base,6,3,False,True,True,True,True,3.3333333333333335,4.333333333333333,2.3333333333333335,0.2307692307692307,0.4285714285714285
282,radyo,müzik,3.583333333,contextual,XLM-R,7,first,0.8100877400397625,6,3,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
283,suçlu,masum,0.0,contextual,XLM-R,7,first,0.7856161946837806,12,13,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
284,erkekçene,yüreklicesine,3.583333333,contextual,XLM-R,7,first,0.8082044532888686,8,4,xlm-roberta-base,6,3,False,True,True,True,True,3.6666666666666665,3.0,4.333333333333333,0.3333333333333333,0.2307692307692307
285,ısınmış,barıştırılırken,0.666666667,contextual,XLM-R,7,first,0.7569552393736693,10,15,xlm-roberta-base,7,4,False,True,True,True,True,3.142857142857143,2.3333333333333335,3.75,0.4285714285714285,0.2666666666666666
286,pratikleştirsin,kavramsallaştırsın,0.166666667,contextual,XLM-R,7,first,0.8430352170936681,15,15,xlm-roberta-base,10,5,False,True,True,True,True,3.3,3.0,3.6,0.3333333333333333,0.2777777777777778
287,televizyon,cenin,0.25,contextual,XLM-R,7,first,0.7762836475472986,12,5,xlm-roberta-base,3,2,False,True,False,True,False,5.0,10.0,2.5,0.1,0.4
288,pimpirikli,bıçak,0.166666667,contextual,XLM-R,7,first,0.7969473776008269,4,12,xlm-roberta-base,6,3,False,True,True,True,True,2.5,3.3333333333333335,1.6666666666666667,0.3,0.6
289,mezarlık,ormanlık,1.083333333,contextual,XLM-R,7,first,0.8053333142612987,5,2,xlm-roberta-base,6,3,False,True,True,True,True,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.375,0.375
290,mutluluk,harika,2.0,contextual,XLM-R,7,first,0.852835686124003,9,8,xlm-roberta-base,2,1,True,False,False,False,False,7.0,8.0,6.0,0.125,0.1666666666666666
291,hastane,rahatsız,2.166666667,contextual,XLM-R,7,first,0.8073130000728863,7,4,xlm-roberta-base,2,1,True,False,False,False,False,7.5,7.0,8.0,0.1428571428571428,0.125
292,özgür,yardım,0.166666667,contextual,XLM-R,7,first,0.77055263736619,10,13,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,2.5,6.0,0.4,0.1666666666666666
293,horultu,saray,0.25,contextual,XLM-R,7,first,0.8142946790138679,15,9,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.3333333333333335,2.5,0.4285714285714285,0.4
294,üretim,sanatçı,1.166666667,contextual,XLM-R,7,first,0.8492134938965752,11,15,xlm-roberta-base,2,1,True,False,False,False,False,6.5,6.0,7.0,0.1666666666666666,0.1428571428571428
295,peşinatsız,ekonomi,0.666666667,contextual,XLM-R,7,first,0.8212514713473225,10,8,xlm-roberta-base,5,4,False,True,True,False,False,3.4,2.5,7.0,0.4,0.1428571428571428
296,mutfak,ocak,1.666666667,contextual,XLM-R,7,first,0.7731476748016096,8,8,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,6.0,2.0,0.1666666666666666,0.5
297,böcek,kelebek,2.5,contextual,XLM-R,7,first,0.867081872532083,9,10,xlm-roberta-base,4,2,False,True,True,True,True,3.0,2.5,3.5,0.4,0.2857142857142857
298,çenebazlığına,geçirgen,0.166666667,contextual,XLM-R,7,first,0.7994852579041365,8,15,xlm-roberta-base,6,4,False,True,True,True,True,3.5,3.25,4.0,0.3076923076923077,0.25
299,geçirgen,cam,1.166666667,contextual,XLM-R,7,first,0.8040535932050916,15,10,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,4.0,3.0,0.25,0.3333333333333333
300,beyaz,külot,1.416666667,contextual,XLM-R,7,first,0.8409880527665163,2,14,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
301,tımarhane,deli,2.333333333,contextual,XLM-R,7,first,0.8078922685843337,8,8,xlm-roberta-base,6,4,False,True,True,True,True,2.6,3.0,2.0,0.4444444444444444,0.5
302,muhalefetçiler,kemalci,2.090909091,contextual,XLM-R,7,first,0.7568296080252848,11,10,xlm-roberta-base,5,3,False,True,True,True,True,4.2,7.0,2.3333333333333335,0.1428571428571428,0.4285714285714285
303,savaştırılırken,cezalandırışı,0.666666667,contextual,XLM-R,7,first,0.7892307678041305,15,10,xlm-roberta-base,8,4,False,True,True,True,True,3.5,3.75,3.25,0.2666666666666666,0.3076923076923077
304,zaman,ikindi,1.833333333,contextual,XLM-R,7,first,0.7900335002607406,7,7,xlm-roberta-base,3,2,False,True,False,True,False,3.6666666666666665,5.0,3.0,0.2,0.3333333333333333
305,atatürkist,tecrübelenme,0.25,contextual,XLM-R,7,first,0.79869524702111,15,14,xlm-roberta-base,5,3,False,True,True,True,True,4.4,3.3333333333333335,6.0,0.3,0.1666666666666666
306,lamba,geceleyin,1.333333333,contextual,XLM-R,7,first,0.7909287824577469,10,15,xlm-roberta-base,3,2,False,True,False,True,False,4.666666666666667,5.0,4.5,0.2,0.2222222222222222
307,sabır,sabırsızlık,0.166666667,contextual,XLM-R,7,first,0.9697873462802367,5,15,xlm-roberta-base,3,2,False,True,False,True,False,5.333333333333333,5.0,5.5,0.2,0.1818181818181818
308,transparan,deneyimleme,0.166666667,contextual,XLM-R,7,first,0.8072559503882475,15,15,xlm-roberta-base,3,2,False,True,False,True,False,7.0,10.0,5.5,0.1,0.1818181818181818
309,haşarı,hayta,7.5,contextual,XLM-R,7,first,0.8365990354668447,15,10,xlm-roberta-base,5,3,False,True,True,True,True,2.2,2.0,2.5,0.5,0.4
310,yiyecek,horoz,0.833333333,contextual,XLM-R,7,first,0.759626306523075,15,15,xlm-roberta-base,3,2,False,True,False,True,False,4.0,7.0,2.5,0.1428571428571428,0.4
311,yoğurt,inançlılık,0.25,contextual,XLM-R,7,first,0.7434617794595059,7,11,xlm-roberta-base,5,3,False,True,True,True,True,3.2,3.0,3.3333333333333335,0.3333333333333333,0.3
312,kıtlıklarda,bolluklarda,0.0,contextual,XLM-R,7,first,0.840724727076667,15,15,xlm-roberta-base,8,5,False,True,True,True,True,3.142857142857143,2.75,3.6666666666666665,0.4545454545454545,0.2727272727272727
313,siyah,beyaz,0.0,contextual,XLM-R,7,first,0.9318941781518708,15,2,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
314,otomobil,tren,4.0,contextual,XLM-R,7,first,0.8566653402686908,3,8,xlm-roberta-base,2,1,True,False,False,False,False,6.0,8.0,4.0,0.125,0.25
315,mutluluk,sicim,0.25,contextual,XLM-R,7,first,0.7854072026814157,9,14,xlm-roberta-base,3,2,False,True,False,True,False,4.333333333333333,8.0,2.5,0.125,0.4
316,fırın,ocak,6.666666667,contextual,XLM-R,7,first,0.7898117740099254,6,8,xlm-roberta-base,3,2,False,True,False,True,False,3.0,5.0,2.0,0.2,0.5
317,ipek,kapüşon,0.833333333,contextual,XLM-R,7,first,0.8452520118353573,15,14,xlm-roberta-base,5,3,False,True,True,True,True,2.2,2.0,2.3333333333333335,0.5,0.4285714285714285
318,savunmaktaydılar,saldırmaktaydılar,1.0,contextual,XLM-R,7,first,0.8054209845822554,15,15,xlm-roberta-base,9,5,False,True,True,True,True,3.6666666666666665,4.0,3.4,0.25,0.2941176470588235
319,bitki,enginar,2.916666667,contextual,XLM-R,7,first,0.8041100199222974,15,7,xlm-roberta-base,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
320,hukuk,nezle,0.25,contextual,XLM-R,7,first,0.7531064164206365,10,8,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
321,horultu,gürültü,5.166666667,contextual,XLM-R,7,first,0.8637842797009985,15,9,xlm-roberta-base,7,4,False,True,True,True,True,2.0,2.3333333333333335,1.75,0.4285714285714285,0.5714285714285714
322,süt,peynir,3.25,contextual,XLM-R,7,first,0.8440744673236643,8,1,xlm-roberta-base,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
323,bağışlayışı,cezalandırışı,0.083333333,contextual,XLM-R,7,first,0.78379804420195,15,10,xlm-roberta-base,7,4,False,True,True,True,True,3.4285714285714284,3.6666666666666665,3.25,0.2727272727272727,0.3076923076923077
324,su,çiçek,0.916666667,contextual,XLM-R,7,first,0.8218452790594948,13,10,xlm-roberta-base,2,1,True,False,False,False,False,3.5,2.0,5.0,0.5,0.2
325,taşıt,gemicik,2.666666667,contextual,XLM-R,7,first,0.7867295468988644,15,15,xlm-roberta-base,4,2,False,True,True,True,True,3.0,2.5,3.5,0.4,0.2857142857142857
326,yiyecek,meyve,2.833333333,contextual,XLM-R,7,first,0.874864543158448,15,10,xlm-roberta-base,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
327,kuşku,şüphe,9.083333333,contextual,XLM-R,7,first,0.8574537972959593,14,8,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
328,çocuk,anne,2.166666667,contextual,XLM-R,7,first,0.8536462160126455,15,15,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
329,iyiliyorsun,kötülüyorsun,0.0,contextual,XLM-R,7,first,0.8901384623627149,15,15,xlm-roberta-base,6,3,False,True,True,True,True,3.8333333333333335,3.6666666666666665,4.0,0.2727272727272727,0.25
330,şeffaf,saydam,8.5,contextual,XLM-R,7,first,0.8285886054982466,9,9,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.0,3.0,0.5,0.3333333333333333
331,teizm,çerçeve,0.25,contextual,XLM-R,7,first,0.7909634279067272,13,9,xlm-roberta-base,3,2,False,True,True,False,False,4.0,2.5,7.0,0.4,0.1428571428571428
332,anormalleşiyor,kapüşon,0.181818182,contextual,XLM-R,7,first,0.8410971319076089,15,14,xlm-roberta-base,7,4,False,True,True,True,True,3.0,3.5,2.3333333333333335,0.2857142857142857,0.4285714285714285
333,sevgili,mutluluk,2.0,contextual,XLM-R,7,first,0.8446404193348596,4,9,xlm-roberta-base,2,1,True,False,False,False,False,7.5,7.0,8.0,0.1428571428571428,0.125
334,delilim,televizyon,0.166666667,contextual,XLM-R,7,first,0.7780075237277213,12,12,xlm-roberta-base,4,3,False,True,True,False,False,4.25,2.3333333333333335,10.0,0.4285714285714285,0.1
335,sofra,bıçak,1.416666667,contextual,XLM-R,7,first,0.8497637836692742,15,12,xlm-roberta-base,5,3,False,True,True,True,True,2.0,2.5,1.6666666666666667,0.4,0.6
336,ipek,gömlek,1.75,contextual,XLM-R,7,first,0.8425198925024595,15,15,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.0,3.0,0.5,0.3333333333333333
337,sanatçı,heykel,1.5,contextual,XLM-R,7,first,0.791803749764683,15,15,xlm-roberta-base,3,2,False,True,False,True,False,4.333333333333333,7.0,3.0,0.1428571428571428,0.3333333333333333
338,medya,yağcılık,0.75,contextual,XLM-R,7,first,0.7922253149221812,8,12,xlm-roberta-base,3,2,False,True,False,True,False,4.333333333333333,5.0,4.0,0.2,0.25
339,din,ibadet,3.5,contextual,XLM-R,7,first,0.8325259030551976,8,11,xlm-roberta-base,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
340,tutsak,yakın,0.166666667,contextual,XLM-R,7,first,0.8214734484611046,7,12,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,3.0,5.0,0.3333333333333333,0.2
341,zarar,para,0.666666667,contextual,XLM-R,7,first,0.8299408578189758,15,2,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
342,ateistlik,sekülerizmciler,1.75,contextual,XLM-R,7,first,0.8864846257389014,14,10,xlm-roberta-base,8,5,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
343,sabahlardaki,kahvaltı,1.25,contextual,XLM-R,7,first,,0,14,xlm-roberta-base,4,3,False,True,True,False,False,5.0,4.0,8.0,0.25,0.125
344,kadın,anne,3.583333333,contextual,XLM-R,7,first,0.8763827713129685,13,15,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
345,sabır,mühendis,0.333333333,contextual,XLM-R,7,first,0.8024745680208358,5,5,xlm-roberta-base,2,1,True,False,False,False,False,6.5,5.0,8.0,0.2,0.125
346,yakın,sıkı,4.083333333,contextual,XLM-R,7,first,,12,0,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
347,saray,kral,2.666666667,contextual,XLM-R,7,first,0.8208561239902552,9,6,xlm-roberta-base,4,2,False,True,True,True,True,2.25,2.5,2.0,0.4,0.5
348,damar,mezar,0.25,contextual,XLM-R,7,first,0.8648859969367987,15,8,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
349,kuyumcu,mücevher,2.5,contextual,XLM-R,7,first,0.8594106655695781,2,5,xlm-roberta-base,6,3,False,True,True,True,True,2.5,2.3333333333333335,2.6666666666666665,0.4285714285714285,0.375
350,müzik,ses,4.333333333,contextual,XLM-R,7,first,0.8535708323854402,3,15,xlm-roberta-base,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
351,alet,terazi,2.0,contextual,XLM-R,7,first,0.8119226861516641,15,11,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.0,3.0,0.5,0.3333333333333333
352,kesintili,manavınkiler,0.166666667,contextual,XLM-R,7,first,0.7967886746826868,5,3,xlm-roberta-base,7,5,False,True,True,True,True,3.0,4.5,2.4,0.2222222222222222,0.4166666666666667
353,cansız,ahşap,0.833333333,contextual,XLM-R,7,first,0.816590031349612,7,14,xlm-roberta-base,5,3,False,True,True,True,True,2.2,3.0,1.6666666666666667,0.3333333333333333,0.6
354,otobüs,sefer,1.583333333,contextual,XLM-R,7,first,0.8245784127558501,9,15,xlm-roberta-base,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
355,kahvaltı,adalet,0.25,contextual,XLM-R,7,first,0.769587641284547,14,12,xlm-roberta-base,3,2,False,True,False,True,False,4.666666666666667,8.0,3.0,0.125,0.3333333333333333
356,cam,büyücü,0.25,contextual,XLM-R,7,first,0.7847686918142575,10,10,xlm-roberta-base,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
357,anarşist,somurtma,0.166666667,contextual,XLM-R,7,first,0.8065415709129451,15,15,xlm-roberta-base,6,3,False,True,True,True,True,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.375,0.375
358,kıtlıklarda,tüketim,0.833333333,contextual,XLM-R,7,first,0.7361644074817204,15,12,xlm-roberta-base,7,5,False,True,True,True,True,3.0,2.75,3.5,0.4545454545454545,0.2857142857142857
359,kitaphane,kitap,2.75,contextual,XLM-R,7,first,0.9730707987512602,8,15,xlm-roberta-base,3,2,False,True,True,False,False,4.666666666666667,4.5,5.0,0.2222222222222222,0.2
360,kuşku,sabırsızlık,0.416666667,contextual,XLM-R,7,first,0.7904289645548621,14,15,xlm-roberta-base,4,2,False,True,True,True,True,4.0,2.5,5.5,0.4,0.1818181818181818
361,çiçek,papatya,3.333333333,contextual,XLM-R,7,first,0.8137371842587376,10,1,xlm-roberta-base,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
362,manken,kelebek,0.25,contextual,XLM-R,7,first,0.8400357228887951,10,10,xlm-roberta-base,4,2,False,True,True,True,True,3.25,3.0,3.5,0.3333333333333333,0.2857142857142857
363,ıslak,yağmur,1.833333333,contextual,XLM-R,7,first,0.774187084373106,11,15,xlm-roberta-base,5,4,False,True,True,False,False,2.75,1.6666666666666667,6.0,0.8,0.1666666666666666
364,mühendis,üretim,1.166666667,contextual,XLM-R,7,first,0.8626328649615664,5,11,xlm-roberta-base,2,1,True,False,False,False,False,7.0,8.0,6.0,0.125,0.1666666666666666
